ZBEDROOMS,NCOMBATH,TOTROOMS,ROOFTYPE,FUELPOOL,RECBATH,TOTSQFT_EN,KWH
0,1,4,-2,-2,0,750,7976.816999999999
0,1,4,5,-2,0,726,7815.0
0,1,3,4,-2,0,667,1740.21
0,2,9,5,-2,0,2180,6277.026
0,2,7,5,-2,0,2494,12595.106000000002
0,1,6,2,-2,0,950,2858.2729999999997
0,2,6,5,-2,0,1370,10400.419
0,1,5,5,-2,0,1956,3773.2670000000003
0,1,3,-2,-2,0,473,4817.0
0,2,6,5,-2,0,1267,8165.258000000001
0,1,5,5,-2,0,1515,8129.999
0,1,5,5,-2,0,1064,14432.294
0,1,6,5,-2,0,2288,11534.48
0,1,1,-2,-2,0,745,1093.087
0,2,5,5,-2,0,1184,4283.596
0,2,8,5,-2,0,2610,6978.3730000000005
0,2,4,-2,-2,0,797,13430.355
0,3,9,5,-2,0,3188,7947.1759999999995
0,1,4,3,-2,0,780,9615.042
0,2,7,5,-2,0,1384,14487.062
0,2,4,3,-2,0,1560,39259.727
0,2,8,5,-2,0,4680,13894.333
0,2,7,7,-2,0,1796,14992.355
0,1,1,-2,-2,0,591,3054.0
0,2,5,-2,-2,0,1012,11016.755
0,2,8,5,-2,0,1481,14372.77
0,1,2,5,-2,0,600,16452.798
0,2,5,5,-2,0,612,7985.406
0,1,1,-2,-2,0,372,1933.4679999999998
0,2,5,5,-2,0,3084,11790.839
0,2,6,7,-2,0,2408,6972.066999999999
0,3,8,5,-2,0,3399,7945.6759999999995
0,2,6,5,-2,0,2064,5049.58
0,1,4,5,-2,0,1063,6690.206
0,1,4,5,-2,0,1350,3289.442
0,3,4,5,-2,0,1104,8343.545
0,3,10,5,5,1,2606,39972.633
0,3,8,5,-2,0,4150,24033.941000000003
0,2,5,5,-2,1,822,9840.0
0,1,3,3,-2,0,756,14657.581
0,2,9,7,-2,0,1604,5537.889
0,2,9,5,-2,0,3243,27126.111
0,1,6,5,-2,0,2060,8974.026
0,1,6,5,-2,0,1665,12819.0
0,1,6,5,-2,0,2080,6767.755999999999
0,4,11,5,-2,0,2232,14350.337
0,3,10,5,-2,0,2353,6408.118
0,3,10,5,-2,0,2593,18375.428
0,2,6,5,-2,0,1012,16402.6
0,1,6,5,-2,1,1400,10297.424
0,2,8,5,-2,0,3186,11979.867
0,2,7,5,-2,0,2214,5353.431
0,3,8,7,-2,0,3160,3429.1
0,2,5,5,-2,0,1216,17315.533
0,1,2,-2,-2,0,538,4081.0
0,1,7,5,-2,0,1674,11765.5
0,2,7,5,-2,0,3766,18557.823
0,3,13,5,-2,0,3986,8338.953000000001
0,1,6,5,-2,0,1312,8546.545
0,1,3,-2,-2,0,775,7415.0
0,2,5,3,-2,0,793,16416.367
0,1,1,-2,-2,0,580,4340.0
0,2,4,3,-2,0,780,10240.199
0,1,6,5,-2,0,1050,6908.283
0,1,3,5,-2,0,756,6817.595
0,2,6,5,-2,0,1533,12485.0
0,1,7,3,-2,0,1152,15623.796
0,3,7,5,-2,0,3712,12096.0
0,1,6,5,-2,0,1933,13466.718
0,2,7,5,-2,0,1400,16762.595
0,1,5,3,-2,0,1232,8374.987
0,4,8,5,-2,0,2625,10043.326
0,2,7,5,-2,0,1576,20497.0
0,2,6,5,-2,0,1670,8758.514000000001
0,3,9,5,-2,0,1653,14146.708
0,1,4,5,-2,0,718,12786.752
0,1,4,3,-2,0,1680,6360.956999999999
0,1,4,-2,-2,0,1064,1705.6670000000001
0,2,13,5,-2,0,6720,17865.099
0,1,8,5,-2,0,4880,33919.235
0,2,7,5,-2,0,3072,16190.0
0,2,6,9,-2,0,1408,21767.0
0,2,5,1,-2,0,1245,4342.2570000000005
0,2,6,5,-2,0,2600,15056.546
0,2,5,5,-2,0,2700,6473.366999999999
0,1,5,5,-2,0,1008,14103.125
0,1,2,-2,-2,0,623,1780.0
0,2,7,5,-2,0,4330,8188.879
0,1,6,3,-2,0,1008,3648.0
0,1,3,-2,-2,0,783,7827.5
0,3,6,5,-2,0,1988,13060.733999999999
0,1,5,5,-2,0,2419,9799.323
0,2,7,5,-2,0,3272,20125.363999999998
0,2,6,5,-2,0,1992,8826.184000000001
0,2,6,9,-2,0,1031,14181.097
0,1,6,5,-2,0,1540,20894.93
0,1,5,5,-2,0,977,3525.0
0,2,7,5,-2,0,1102,10393.996
0,2,8,3,-2,0,2308,20276.516
0,2,6,5,-2,0,2223,16805.729
0,1,4,5,-2,0,780,13275.861
0,2,5,5,-2,0,2202,9413.581
0,1,3,5,-2,0,627,12218.708999999999
0,3,9,5,-2,0,3500,12509.677
0,1,5,-2,-2,0,902,2155.384
0,3,9,5,-2,0,1976,10446.238000000001
0,2,9,3,-2,0,4558,18703.973
0,1,4,5,-2,0,725,5130.085
0,1,5,5,-2,0,1776,8762.949
0,2,7,5,-2,0,1644,10378.847
0,1,6,5,-2,0,1507,6977.512
0,1,9,3,-2,0,1653,10227.871
0,2,8,5,-2,0,2574,13403.0
0,3,11,3,-2,0,6426,35669.106
0,1,5,3,-2,0,2067,13092.017
0,2,6,5,-2,0,2000,6032.8
0,2,6,9,-2,0,2496,8655.819
0,2,6,5,-2,0,1545,18117.262
0,3,11,5,-2,0,2401,21708.527000000002
0,1,4,3,-2,0,1280,4533.0
0,2,8,5,-2,0,3240,14607.452
0,2,6,1,-2,0,2201,3123.5209999999997
0,2,6,5,-2,0,2094,17066.207
0,2,8,5,-2,0,2903,25005.6
0,2,9,5,-2,0,2456,8285.987
0,1,4,-2,-2,0,1432,7141.629
0,2,10,5,-2,0,2945,10933.0
0,2,5,3,-2,0,2279,17092.0
0,2,9,5,-2,0,2808,11249.881000000001
0,2,4,-2,-2,0,1432,5314.161
0,2,8,5,-2,1,6438,9568.940999999999
0,2,8,5,-2,0,3080,13368.146999999999
0,2,7,2,-2,0,2858,7595.677
0,2,6,-2,-2,0,1125,4230.304
0,4,7,5,-2,0,1526,6309.978
0,2,5,5,-2,0,1428,12049.04
0,2,7,5,-2,0,2725,9228.925
0,3,6,5,-2,0,2237,17244.7
0,1,1,-2,-2,0,504,2279.5229999999997
0,1,6,5,-2,0,3671,9766.751
0,2,9,5,-2,0,3350,18387.679
0,4,12,5,-2,0,3466,9556.466999999999
0,2,5,-2,-2,0,902,6261.273
0,3,8,5,-2,0,2976,23306.627999999997
0,1,3,-2,-2,0,775,7956.0
0,1,5,5,-2,0,806,7329.808000000001
0,2,6,5,-2,0,1975,8486.834
0,1,4,5,-2,0,896,6914.13
0,1,3,-2,-2,0,551,2404.596
0,1,6,5,-2,0,1050,4463.25
0,1,3,-2,-2,0,1177,5151.079000000001
0,1,6,3,-2,0,1298,18275.602
0,3,9,2,-2,0,3512,11291.771999999999
0,3,7,5,-2,1,3528,11449.457
0,2,7,5,-2,0,3696,5590.643
0,2,9,3,-2,0,1900,16736.4
0,2,7,3,-2,0,1920,25525.813
0,2,5,-2,-2,0,810,8519.792
0,2,6,5,-2,0,2998,7991.0
0,3,7,5,-2,0,2500,5722.3730000000005
0,1,3,-2,-2,0,430,4188.683
0,3,9,5,-2,0,3034,9277.548
0,2,5,5,-2,1,2014,10358.744
0,1,3,5,-2,0,2097,12166.107
0,2,5,5,-2,0,1622,9745.571
0,2,6,-2,-2,0,1012,6005.194
0,2,4,-2,-2,0,1012,11462.0
0,2,5,-2,-2,0,967,4124.097
0,2,5,5,-2,0,1055,9762.535
0,2,6,3,-2,0,1536,15015.0
0,2,4,5,-2,0,1038,5730.021
0,1,8,5,-2,0,2673,29380.322999999997
0,2,7,5,5,0,1058,22464.928
0,4,8,5,-2,0,3632,21700.706000000002
0,2,6,5,-2,0,1868,6432.895
0,3,8,5,-2,0,2470,15536.653
0,2,4,5,-2,0,1120,9083.726
0,2,7,5,-2,0,2876,12010.375
0,3,9,5,-2,0,2452,19061.971
0,1,7,5,-2,0,2142,6118.183000000001
0,2,7,5,-2,0,2448,11343.3
0,1,3,3,-2,0,770,3909.0
0,1,10,5,-2,0,2100,13167.286
0,2,6,5,-2,0,980,16042.636
0,3,8,5,-2,1,2750,20691.353
0,2,5,5,-2,0,1043,6610.63
0,1,4,3,-2,0,765,2396.0
0,3,9,5,-2,0,3572,5643.43
0,1,4,-2,-2,0,941,7693.865
0,1,5,-2,-2,0,826,3769.0
0,2,6,5,-2,0,1125,17938.768
0,1,3,5,-2,0,717,7094.665
0,2,8,5,-2,1,1440,14130.556
0,1,5,5,-2,0,1714,7116.028
0,4,10,5,-2,0,8501,50589.28400000001
0,4,8,2,-2,0,2976,6395.375
0,1,4,3,-2,0,902,13939.158000000001
0,1,3,3,-2,0,1232,14486.827
0,2,5,5,-2,0,1316,18505.681
0,2,6,5,-2,0,3496,4659.575
0,1,5,5,-2,0,1000,11313.952
0,1,5,-2,-2,0,796,8424.484
0,2,4,5,-2,0,1360,14992.848
0,2,5,5,-2,0,3110,8206.235
1,1,4,-2,-2,0,600,9632.476
0,3,10,5,-2,0,4690,14967.0
0,2,9,5,-2,0,2986,23175.947
0,1,6,5,-2,0,3024,5447.302
0,2,10,5,-2,0,3854,14523.028
0,2,7,5,-2,0,1815,11467.715
0,2,6,2,-2,0,600,9729.0
0,1,4,5,-2,0,1034,6245.656999999999
0,2,8,1,-2,0,2018,6486.451
0,1,4,3,-2,0,1159,16981.146
0,3,9,5,-2,0,5106,19746.0
0,1,1,-2,-2,0,425,12886.576000000001
0,2,5,5,-2,0,1255,10774.055
0,1,5,5,-2,0,1199,22197.0
0,2,4,-2,-2,0,1150,2807.467
0,1,5,5,-2,0,2605,19837.543
0,3,8,2,-2,0,2385,6208.812
0,2,7,5,-2,0,2081,15358.383
0,1,4,-2,-2,0,949,4263.912
0,2,9,3,-2,0,3328,13417.386999999999
0,1,5,5,-2,0,1440,20752.977
0,1,8,5,-2,0,2450,6559.578
0,3,10,5,-2,1,2900,22221.787999999997
0,2,6,2,-2,0,1784,13202.23
0,1,3,-2,-2,0,861,3238.728
0,1,5,5,-2,0,1140,14783.053
0,1,6,5,-2,0,1110,6729.0
0,2,8,5,-2,0,3210,9636.118
0,1,5,5,-2,0,1982,1466.094
0,4,11,5,-2,0,7069,16854.908
0,1,7,5,-2,0,2250,12544.441
0,2,6,5,-2,0,2620,7424.688
0,2,4,-2,-2,0,687,8975.442
0,1,7,5,-2,0,3798,8640.0
0,2,9,5,-2,0,2700,20605.912
0,2,9,1,-2,0,2050,7957.704000000001
0,2,10,5,-2,0,4284,11131.668
0,1,4,5,-2,0,760,6253.6669999999995
0,1,1,-2,-2,0,616,1967.507
0,2,8,5,-2,0,4375,13855.146999999999
0,0,1,-2,-2,0,264,1086.0
0,3,7,5,-2,1,3350,4264.693
0,1,4,5,-2,0,1052,9857.931
0,1,9,5,-2,0,3360,6423.795999999999
0,2,6,1,-2,0,2182,5062.515
0,2,6,5,-2,0,774,8970.0
0,1,1,5,-2,0,833,6879.0
0,2,6,5,-2,0,1736,8017.0
0,2,9,1,-2,0,3096,10202.667
0,2,3,-2,-2,0,815,3649.695
0,2,5,-2,-2,0,1280,10596.781
0,1,6,5,-2,0,2552,22618.033
0,1,5,5,-2,0,1061,14577.059
0,1,6,5,-2,0,3056,6130.91
0,1,3,-2,-2,0,720,3664.243
0,2,7,5,-2,1,2078,12306.353000000001
0,1,5,5,-2,0,2711,5007.412
0,5,6,3,-2,0,1536,5263.029
0,2,8,5,-2,0,1600,22553.938
0,2,6,5,-2,0,2425,9813.966
0,3,11,5,-2,1,3610,24095.15
0,2,6,3,-2,0,1200,8624.364
0,2,5,2,-2,0,1224,6123.56
0,2,6,5,-2,0,2094,19280.322
0,2,5,5,-2,0,1296,12092.5
0,1,6,5,-2,0,1847,6294.045999999999
0,1,6,5,-2,0,1188,5456.0
0,2,5,5,5,1,2600,15152.941
0,2,6,5,-2,0,3792,18951.727
0,2,6,5,-2,1,5256,17744.0
0,1,5,5,-2,0,1050,28379.763
0,1,5,3,-2,0,1886,16465.583
0,1,6,-2,-2,0,1188,11947.0
0,1,2,-2,-2,0,625,5235.0
0,1,5,3,-2,0,1184,5519.842
0,2,9,5,-2,0,3426,17867.115
0,1,4,3,-2,0,4210,21229.09
0,4,11,5,-2,1,5608,21122.71
0,1,3,-2,-2,0,552,4154.42
0,2,7,5,1,0,3831,16534.118000000002
0,1,4,5,-2,0,3658,13565.211000000001
0,2,6,1,-2,1,1862,10476.039
0,1,9,2,-2,0,1650,20557.308999999997
0,1,5,3,-2,0,2106,9620.742
0,1,5,3,-2,0,1344,14400.278999999999
0,1,4,-2,-2,0,663,8486.613000000001
0,1,2,-2,-2,0,850,4199.792
0,2,8,5,-2,0,2553,21957.342
0,1,8,5,-2,0,2777,6046.505999999999
0,2,8,5,-2,0,2208,11852.339
0,2,11,5,-2,0,4778,23758.612999999998
0,1,3,-2,-2,0,1248,10481.0
0,1,5,5,-2,0,1232,7875.736
0,3,12,5,-2,0,4414,10641.431
0,1,6,5,-2,0,1512,23235.842999999997
0,1,4,9,-2,0,1080,4270.528
0,2,5,1,5,1,1012,6117.241
0,1,6,-2,-2,0,1125,6874.965999999999
0,2,7,5,-2,0,3329,23107.647
0,1,6,5,-2,0,1332,13357.0
0,4,12,5,-2,0,4472,29291.255
0,1,2,3,-2,0,312,13342.12
0,2,7,5,-2,0,1382,4812.6179999999995
0,1,4,-2,-2,0,976,5609.369000000001
0,2,9,5,-2,0,4890,8568.129
0,2,6,5,-2,0,1632,19117.851000000002
0,2,5,5,-2,0,2174,14598.89
0,3,9,5,-2,0,4320,20532.425
0,2,6,5,-2,0,2205,23707.93
0,2,5,5,-2,0,1055,4984.485
0,1,7,5,-2,0,840,6978.2
0,1,4,-2,-2,0,493,3628.0
0,3,7,1,-2,0,2368,20583.871
0,1,4,5,-2,0,1174,15966.9
0,2,7,5,-2,0,3572,10497.075
0,1,5,5,-2,0,3287,2004.694
0,1,4,3,-2,0,1058,6497.960999999999
0,2,7,1,-2,0,1348,14555.548
0,3,9,5,-2,0,4250,24708.007999999998
0,2,6,5,-2,0,1802,7608.735
0,2,7,5,-2,0,1850,19992.552
0,2,5,-2,-2,0,988,16101.198
0,1,5,-2,-2,0,835,5562.611999999999
0,1,4,5,-2,0,803,6741.978
0,1,4,5,-2,1,900,742.0
0,2,8,1,-2,0,2040,1958.933
0,2,8,5,-2,0,2243,6739.129
0,1,4,-2,-2,0,464,3000.4570000000003
0,2,7,9,-2,1,1440,6104.6359999999995
0,1,6,5,-2,0,2596,12428.677
0,2,4,5,-2,0,1150,10865.684
0,2,8,5,-2,0,2336,6309.2
0,1,6,5,-2,0,4763,12996.427
0,2,7,9,-2,1,1673,7886.076
0,1,3,5,-2,0,472,7903.0
0,2,9,5,-2,0,2916,3352.345
0,1,5,5,-2,0,736,8018.069
0,1,5,5,-2,0,3494,10363.009
0,1,4,-2,-2,1,900,10365.0
0,2,5,-2,-2,0,750,5639.03
0,1,1,-2,-2,0,624,4644.0
0,1,1,-2,-2,0,625,1123.077
0,3,8,5,-2,0,2225,10043.987
0,1,3,-2,-2,0,691,3903.1059999999998
0,3,11,5,-2,1,6238,18288.821
0,2,4,1,-2,0,696,2098.848
0,1,4,3,-2,1,1240,14461.588
0,1,2,3,-2,0,272,9658.931999999999
0,1,4,-2,-2,0,870,4966.585
0,2,6,3,-2,0,1540,1320.2
0,1,4,-2,-2,0,986,6282.854
0,1,3,-2,-2,0,960,7322.0
0,1,3,5,-2,0,1606,4164.373
0,2,4,-2,-2,0,667,3330.303
0,1,5,2,-2,0,1134,2498.645
0,2,9,5,-2,1,2823,7846.904
0,3,8,5,-2,0,1242,17635.23
0,1,5,-2,-2,0,1443,3881.0
0,2,6,5,5,1,1729,13270.41
0,1,5,5,-2,0,888,8126.343000000001
0,2,4,-2,-2,0,1268,6503.590999999999
0,2,4,1,-2,0,1033,1790.6570000000002
0,1,4,5,-2,0,1147,6608.0
0,2,5,5,-2,0,1310,15549.26
0,1,5,5,-2,0,1055,3681.494
0,2,6,3,-2,0,1742,14460.0
0,2,6,7,-2,0,2190,15140.983
0,1,5,3,-2,0,2052,16702.928
0,1,1,-2,-2,0,313,3850.0
0,3,12,5,-2,0,3572,18485.125
0,2,6,5,-2,0,3294,8770.862
0,1,5,5,-2,0,1120,16131.99
0,3,8,5,-2,0,3262,12367.756000000001
0,1,6,5,-2,0,1800,14027.611
0,1,9,5,-2,0,2800,6066.733
0,1,6,3,-2,0,1400,19020.6
0,2,6,5,-2,0,1664,10086.921999999999
0,2,7,3,-2,0,2340,22795.516
0,2,4,3,-2,0,770,15722.344
0,2,8,5,-2,0,3195,33953.6
0,1,3,5,-2,0,1080,4187.488
0,2,10,5,-2,0,3763,28610.443
0,2,7,5,-2,0,1692,11620.848
0,1,6,5,-2,0,1075,10071.558
0,2,6,1,5,0,1520,12873.097
0,2,6,2,-2,0,1832,5353.564
0,2,5,3,-2,0,1008,21813.123
0,2,5,5,-2,0,1120,10033.0
0,1,6,5,-2,0,1440,10474.818000000001
0,1,5,5,-2,0,1150,6480.923000000001
0,2,7,5,-2,0,1150,19649.17
0,2,10,5,-2,0,3839,7071.4619999999995
0,1,6,5,-2,0,1575,6937.331
0,1,1,5,-2,0,434,2862.0
0,2,7,5,-2,0,3916,27102.545
0,2,8,1,-2,0,2106,18431.876
0,2,3,-2,-2,0,1122,4484.182
0,3,10,5,-2,0,4096,8527.065
0,2,11,5,-2,0,3960,22285.0
0,1,6,5,-2,0,1656,11894.0
0,2,5,5,-2,0,2430,14374.862
0,4,12,5,-2,0,1984,35062.093
0,2,7,5,-2,1,2288,15629.697
0,3,7,5,-2,1,2040,14252.403
0,2,8,5,-2,0,1979,8356.663
0,2,8,5,-2,0,3908,15240.833
0,1,4,-2,-2,0,736,5250.0
0,3,9,5,-2,1,4150,16202.733
0,1,9,5,-2,0,1852,6196.371
0,2,8,5,-2,0,2078,24865.158
0,1,6,5,-2,0,2178,4002.0409999999997
0,3,6,2,-2,0,2070,13949.0
0,2,6,5,-2,0,2645,4353.944
0,2,7,5,-2,0,1496,8381.667
0,3,9,5,-2,0,2700,12437.222
0,1,4,5,-2,0,952,2009.5439999999999
0,1,4,-2,-2,0,425,1789.0
0,1,4,-2,-2,0,808,13289.34
0,2,6,5,-2,0,3720,6510.499
0,1,7,1,-2,0,1890,6305.331999999999
0,2,4,3,-2,0,938,12656.419
0,1,6,2,-2,0,1900,6903.058000000001
0,2,7,5,-2,0,2035,15101.41
0,2,5,5,-2,0,1152,9093.455
0,1,4,5,-2,0,3056,2833.4709999999995
0,1,4,5,-2,0,875,14771.031
0,2,9,5,-2,0,1800,2888.744
0,2,6,5,-2,0,1812,9200.304
0,2,7,5,-2,0,2408,12702.853000000001
0,2,6,5,-2,0,785,5395.571999999999
0,1,8,5,-2,0,3432,3999.355
0,1,3,-2,-2,0,639,1388.275
0,2,6,5,-2,1,1792,32409.5
0,2,7,5,-2,0,1606,12989.146
0,1,3,-2,-2,0,800,2680.551
0,2,8,5,-2,0,1512,6266.0
0,2,6,5,-2,0,1574,11260.401000000002
0,2,7,5,-2,0,2118,33489.738
0,1,7,5,-2,0,2576,7503.092
0,1,2,-2,-2,0,552,6489.0
0,2,6,2,-2,0,1344,17083.435
0,1,7,5,-2,0,1200,9199.229
0,2,5,5,-2,0,1186,6734.968000000001
0,2,5,1,-2,0,1750,4439.295999999999
0,2,9,5,-2,0,2496,1919.471
0,2,7,5,-2,0,1835,17030.122
0,2,6,5,-2,0,1392,7506.896
0,2,9,5,-2,0,1601,7099.3330000000005
0,2,4,5,-2,0,728,15393.058
0,3,9,5,-2,0,2498,12023.903
0,1,1,5,-2,0,858,3038.0
0,1,5,5,-2,0,2400,7542.241
0,2,12,2,-2,0,3947,11135.0
0,3,6,5,-2,0,4856,6941.9
0,2,7,5,-2,0,2216,6294.424
0,1,6,3,-2,0,1768,12176.742
0,2,6,5,-2,0,1323,18846.28
0,2,9,5,-2,0,2496,21047.477000000003
0,3,10,5,-2,0,4464,12646.479
0,1,5,5,-2,0,1515,5715.783
0,2,5,5,-2,0,1099,7641.128000000001
0,1,7,3,-2,0,7008,5705.02
0,2,9,5,-2,0,2632,4548.467000000001
0,4,9,5,-2,0,2669,18609.323
0,1,6,5,-2,0,1610,17313.824
0,2,8,5,-2,0,1628,15134.194
0,1,5,5,-2,0,2058,10781.383
0,2,5,5,-2,1,2550,5521.943
0,1,7,5,-2,0,3512,8777.129
0,1,3,5,-2,0,717,6965.0
0,1,4,-2,-2,0,752,2306.455
0,2,5,3,-2,0,1219,3556.65
0,2,9,5,-2,0,4106,12701.546999999999
0,1,6,3,-2,0,1676,13543.568000000001
0,3,10,5,5,1,3345,22743.161
0,2,7,5,-2,0,3780,9775.889000000001
0,1,4,-2,-2,0,776,2690.176
0,1,5,5,-2,0,890,9706.0
0,2,5,9,-2,0,1320,13719.161
0,2,7,5,-2,0,1656,16950.043
0,1,3,-2,-2,0,700,2223.449
0,2,8,5,-2,0,2124,2225.584
0,3,8,7,-2,0,1866,22288.484
0,1,4,-2,-2,0,870,3856.0
0,2,5,5,-2,0,2682,12913.913999999999
0,1,3,5,-2,0,999,7848.839
0,2,4,2,-2,0,892,12243.968
0,1,5,3,-2,0,900,13563.43
0,1,6,5,-2,0,2260,7569.456
0,1,6,5,-2,0,1610,6606.685
0,2,7,5,-2,0,2275,7444.323
0,1,5,5,-2,0,1200,11159.106000000002
0,2,6,5,-2,0,3024,17217.642
0,2,5,2,-2,0,2422,7546.653
0,2,4,-2,-2,0,741,2483.8320000000003
0,1,5,3,-2,0,1872,16803.23
0,3,13,9,-2,0,3680,6454.471
0,2,5,5,-2,0,1134,12443.923999999999
0,2,9,5,-2,0,4276,6948.474
0,2,5,7,-2,0,858,8330.579
0,3,9,1,1,1,1862,7358.647
0,2,8,5,-2,0,2765,5605.335
0,1,5,5,-2,0,1990,3079.0
0,3,10,5,-2,1,4090,7572.478
0,2,8,5,-2,0,2797,9037.228000000001
0,2,4,5,-2,0,1133,8272.138
0,1,5,5,-2,0,880,3807.518
0,1,5,-2,-2,0,2240,9044.0
0,2,8,5,-2,0,1600,9514.277
0,2,5,5,-2,0,1580,19906.575
0,1,7,5,-2,0,2880,13979.0
0,1,4,4,-2,0,476,6108.0
0,1,3,5,-2,0,1385,5737.516
0,1,7,5,-2,0,2630,4545.529
0,2,5,5,-2,0,1071,11787.559
0,2,7,5,-2,1,3152,35284.323
1,2,3,2,-2,0,1069,9333.533000000001
0,2,8,5,-2,0,2548,11328.401000000002
0,2,3,-2,-2,0,1073,8143.483
0,2,5,5,-2,0,1385,5305.936
0,1,7,5,-2,0,2744,14518.0
0,1,4,5,-2,0,1040,8730.231
0,2,6,5,-2,0,1416,19195.293999999998
0,1,5,5,-2,0,1760,19269.09
0,1,3,-2,-2,0,822,4549.0
0,2,6,3,-2,0,1120,25302.702
0,1,6,5,-2,0,924,1510.703
0,1,1,9,-2,0,460,15424.659
0,2,7,5,-2,0,2784,15374.0
0,2,8,2,-2,1,2720,16657.997
0,1,2,-2,-2,0,576,2710.0
0,1,5,-2,-2,0,994,3145.0
0,1,6,5,-2,0,3975,3979.417
0,1,5,5,-2,0,997,10131.51
0,1,4,5,-2,0,989,18778.655
0,2,4,5,-2,0,1212,4096.48
0,2,6,4,-2,0,785,5102.182
0,2,11,5,-2,0,1894,29036.391
0,1,3,5,-2,0,800,1234.103
0,2,8,5,-2,0,4008,10813.073
0,2,10,5,-2,1,6227,19294.866
0,1,7,5,-2,0,992,8158.959
0,2,4,-2,-2,0,1307,12499.798999999999
0,3,10,1,-2,1,2840,13433.386999999999
0,1,6,5,-2,0,3108,5250.654
0,1,2,-2,-2,0,747,7596.935
0,1,4,-2,-2,0,600,7442.0
0,2,5,5,-2,0,2084,14793.088
0,2,6,2,-2,0,1408,7609.563
0,1,1,-2,-2,0,650,2572.0
0,2,6,5,-2,0,2234,9244.033000000001
0,2,7,2,-2,0,2050,11732.9
0,2,6,5,-2,0,3685,13145.0
0,1,4,-2,-2,0,771,5930.353
0,1,2,9,-2,0,600,9894.0
0,1,3,-2,-2,0,492,2047.114
0,3,7,5,-2,0,1900,13740.333
0,1,4,5,-2,0,1710,10218.294
0,2,9,1,-2,0,2913,8307.344000000001
0,2,9,5,-2,1,3424,17755.0
0,3,8,1,-2,1,2484,26543.872000000003
0,1,3,5,-2,0,919,3233.242
0,2,9,5,-2,0,2514,9243.962
0,4,9,5,-2,0,7300,19448.023
0,2,8,5,-2,0,3715,8169.706999999999
0,1,4,5,-2,0,1242,2838.0
0,3,8,5,-2,0,2232,26484.168999999998
0,1,2,5,-2,0,1385,7963.965999999999
0,1,4,5,-2,0,2590,10674.193000000001
0,2,9,5,-2,0,3292,8479.116
0,1,6,5,-2,0,1748,17821.444
0,2,6,3,-2,0,1860,16656.521
0,1,4,-2,-2,0,544,4888.0
0,2,5,7,5,0,1728,6837.633000000001
0,1,7,5,-2,0,5512,3877.538
0,3,7,2,-2,0,4112,11654.455
0,1,4,-2,-2,0,650,11138.815
0,1,1,-2,-2,0,1055,3285.652
0,2,6,5,-2,0,2764,20850.985
0,2,7,5,-2,0,2510,8060.82
0,1,4,-2,-2,0,1077,3940.462
0,2,6,5,-2,0,3243,11131.938999999998
0,2,5,1,-2,0,1202,4092.7540000000004
0,2,8,5,-2,1,4178,19223.0
0,1,3,5,-2,0,792,12663.69
0,2,7,5,-2,0,2050,12355.363000000001
0,2,7,3,-2,0,1871,3864.0
0,1,5,5,-2,0,1070,3821.222
0,1,9,5,-2,0,4350,11946.059
0,2,7,5,-2,0,1625,13028.278
0,1,8,5,-2,0,1552,4807.292
0,2,6,-2,-2,0,1337,10411.677
0,1,4,-2,-2,0,1389,10372.279
0,2,12,5,-2,0,2708,18365.144
0,2,7,5,-2,0,2808,3688.2270000000003
0,3,11,5,-2,0,1894,12715.966999999999
0,3,9,3,-2,0,1321,22703.0
0,2,9,5,-2,0,2250,13028.935
0,2,6,5,-2,0,3106,6518.439
0,1,3,5,-2,0,317,6345.781999999999
0,1,5,-2,-2,0,1190,3726.41
0,2,8,5,-2,0,2994,20794.957
0,3,18,5,-2,0,7986,11346.993
0,1,3,1,-2,0,700,3363.0
0,2,5,5,-2,0,1800,5944.629
0,1,8,5,-2,0,2163,7918.7919999999995
0,1,4,-2,-2,0,560,13802.003999999999
0,1,6,3,-2,0,1880,20213.639
0,1,8,5,-2,0,2184,22172.69
0,1,6,5,-2,0,1008,12114.152
0,2,5,-2,-2,0,900,5997.774
0,2,6,2,-2,0,1296,20728.655
0,3,11,5,-2,0,3076,19061.532
0,2,7,5,-2,0,3312,11425.742
0,2,6,5,-2,0,4856,5980.805
0,1,5,-2,-2,0,779,3096.5570000000002
0,2,7,5,-2,0,1871,13465.935
0,1,5,5,-2,0,1256,3102.3520000000003
0,2,7,5,-2,0,1664,12122.256000000001
0,2,8,5,-2,0,2240,8318.610999999999
0,2,3,-2,-2,0,986,7360.0
0,1,2,-2,-2,0,651,2103.508
0,1,6,1,-2,0,1284,7087.0
0,2,6,5,-2,0,1910,11015.81
0,2,6,5,-2,0,2916,23408.609
0,1,12,5,-2,0,4264,7954.2609999999995
0,1,4,3,-2,0,1245,6794.201
0,1,3,-2,-2,0,763,6989.0
0,2,7,5,5,0,3768,20075.474
0,1,4,5,-2,0,756,13397.294
0,1,1,3,-2,0,538,2570.271
0,2,11,5,-2,0,3574,21420.589
0,2,6,5,-2,0,1248,11652.996000000001
0,1,4,-2,-2,0,900,4103.0
0,2,4,-2,-2,0,1209,3902.803
0,2,5,5,-2,0,977,4779.647
0,3,8,4,-2,0,1225,3247.5159999999996
0,2,6,5,-2,0,1736,16673.466
0,2,2,5,-2,0,775,9744.0
0,2,5,5,-2,0,1956,7270.465
0,1,5,2,-2,0,1247,9246.789
0,1,7,5,-2,0,2331,12011.212
